Sample	Taxon	Rank	Counts	Percent
611895111_NA0019790065_4_mouth	Mycoplasmatales	order	65	0.0560760563866
611895111_NA0019790065_4_mouth	Mycoplasmataceae	family	65	0.0560760563866
611895111_NA0019790065_4_mouth	Mycoplasma	genus	65	0.0560760563866
611895111_NA0019790065_4_mouth	Mycoplasma lipophilum	species	9	0.00776437703815
611895111_NA0019790065_4_mouth	Acholeplasmataceae	family	4	0.00345083423918
611895111_NA0019790065_4_mouth	unclassified Bacteria	no_rank	2770	2.38970271063
611895111_NA0019790065_4_mouth	Cardiobacterium	genus	2	0.00172541711959
611895111_NA0019790065_4_mouth	Vagococcus	genus	28	0.0241558396742
611895111_NA0019790065_4_mouth	Peptococcus	genus	9	0.00776437703815
611895111_NA0019790065_4_mouth	Lachnospira	genus	2	0.00172541711959
611895111_NA0019790065_4_mouth	Lachnospira pectinoschiza	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Tannerella forsythia	species	10	0.00862708559794
611895111_NA0019790065_4_mouth	Porphyromonas endodontalis	species	5	0.00431354279897
611895111_NA0019790065_4_mouth	Prevotella intermedia	species	18	0.0155287540763
611895111_NA0019790065_4_mouth	Prevotella nigrescens	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Prevotella oris	species	163	0.140621495246
611895111_NA0019790065_4_mouth	Prevotella oulorum	species	10	0.00862708559794
611895111_NA0019790065_4_mouth	Betaproteobacteria	class	4419	3.81230912573
611895111_NA0019790065_4_mouth	Deltaproteobacteria	class	2	0.00172541711959
611895111_NA0019790065_4_mouth	Arcanobacterium	genus	4	0.00345083423918
611895111_NA0019790065_4_mouth	Gemella morbillorum	species	7179	6.19338475076
611895111_NA0019790065_4_mouth	Veillonella	genus	14588	12.5851924703
611895111_NA0019790065_4_mouth	Veillonella parvula	species	5113	4.41102886623
611895111_NA0019790065_4_mouth	Epsilonproteobacteria	class	962	0.829925634522
611895111_NA0019790065_4_mouth	Bifidobacteriaceae	family	30	0.0258812567938
611895111_NA0019790065_4_mouth	Propionibacteriaceae	family	51	0.0439981365495
611895111_NA0019790065_4_mouth	Mollicutes	class	69	0.0595268906258
611895111_NA0019790065_4_mouth	Veillonellaceae	family	14855	12.8155356557
611895111_NA0019790065_4_mouth	Clostridiaceae	family	46	0.0396845937505
611895111_NA0019790065_4_mouth	Fusobacteria	phylum	3155	2.72184550615
611895111_NA0019790065_4_mouth	Leptotrichia	genus	699	0.603033283296
611895111_NA0019790065_4_mouth	Rothia	genus	5923	5.10982279966
611895111_NA0019790065_4_mouth	Kingella	genus	32	0.0276066739134
611895111_NA0019790065_4_mouth	Parvimonas micra	species	345	0.297634453129
611895111_NA0019790065_4_mouth	Streptobacillus	genus	20	0.0172541711959
611895111_NA0019790065_4_mouth	Dialister	genus	22	0.0189795883155
611895111_NA0019790065_4_mouth	Dialister pneumosintes	species	8	0.00690166847835
611895111_NA0019790065_4_mouth	Porphyromonas catoniae	species	5881	5.07358904015
611895111_NA0019790065_4_mouth	Rothia mucilaginosa	species	5003	4.31613092465
611895111_NA0019790065_4_mouth	Corynebacterium matruchotii	species	56	0.0483116793485
611895111_NA0019790065_4_mouth	Johnsonella	genus	24	0.0207050054351
611895111_NA0019790065_4_mouth	Johnsonella ignava	species	9	0.00776437703815
611895111_NA0019790065_4_mouth	Catonella	genus	106	0.0914471073382
611895111_NA0019790065_4_mouth	Catonella morbi	species	106	0.0914471073382
611895111_NA0019790065_4_mouth	Filifactor	genus	24	0.0207050054351
611895111_NA0019790065_4_mouth	Capnocytophaga granulosa	species	10	0.00862708559794
611895111_NA0019790065_4_mouth	Abiotrophia	genus	222	0.191521300274
611895111_NA0019790065_4_mouth	Granulicatella adiacens	species	6294	5.42988767535
611895111_NA0019790065_4_mouth	Abiotrophia defectiva	species	220	0.189795883155
611895111_NA0019790065_4_mouth	Pseudobutyrivibrio	genus	21	0.0181168797557
611895111_NA0019790065_4_mouth	Lautropia	genus	81	0.0698793933433
611895111_NA0019790065_4_mouth	Bacteroides caccae	species	15	0.0129406283969
611895111_NA0019790065_4_mouth	Flavobacteriaceae	family	683	0.58922994634
611895111_NA0019790065_4_mouth	Actinobacillus porcinus	species	143	0.123367324051
611895111_NA0019790065_4_mouth	Actinomyces georgiae	species	4	0.00345083423918
611895111_NA0019790065_4_mouth	Actinomyces gerencseriae	species	44	0.037959176631
611895111_NA0019790065_4_mouth	Actinomyces graevenitzii	species	115	0.0992114843763
611895111_NA0019790065_4_mouth	Bergeyella	genus	410	0.353710509516
611895111_NA0019790065_4_mouth	Prevotella pallens	species	188	0.162189209241
611895111_NA0019790065_4_mouth	Corynebacterium durum	species	222	0.191521300274
611895111_NA0019790065_4_mouth	Bacteroidetes/Chlorobi group	no_rank	25267	21.7980571803
611895111_NA0019790065_4_mouth	delta/epsilon subdivisions	subphylum	964	0.831651051642
611895111_NA0019790065_4_mouth	Streptococcus peroris	species	16	0.0138033369567
611895111_NA0019790065_4_mouth	Campylobacteraceae	family	962	0.829925634522
611895111_NA0019790065_4_mouth	Tessaracoccus	genus	38	0.0327829252722
611895111_NA0019790065_4_mouth	Alloprevotella tannerae	species	281	0.242421105302
611895111_NA0019790065_4_mouth	Burkholderiales	order	99	0.0854081474196
611895111_NA0019790065_4_mouth	Comamonadaceae	family	13	0.0112152112773
611895111_NA0019790065_4_mouth	Delftia	genus	10	0.00862708559794
611895111_NA0019790065_4_mouth	Enterococcaceae	family	28	0.0241558396742
611895111_NA0019790065_4_mouth	Vagococcus lutrae	species	22	0.0189795883155
611895111_NA0019790065_4_mouth	Centipeda	genus	234	0.201873802992
611895111_NA0019790065_4_mouth	Centipeda periodontii	species	102	0.087996273099
611895111_NA0019790065_4_mouth	Coriobacteriaceae	family	2	0.00172541711959
611895111_NA0019790065_4_mouth	Slackia	genus	2	0.00172541711959
611895111_NA0019790065_4_mouth	Coriobacteriia	class	26	0.0224304225547
611895111_NA0019790065_4_mouth	Coriobacteriales	order	22	0.0189795883155
611895111_NA0019790065_4_mouth	Bifidobacteriales	order	30	0.0258812567938
611895111_NA0019790065_4_mouth	Micrococcales	order	5923	5.10982279966
611895111_NA0019790065_4_mouth	Corynebacteriales	order	397	0.342495298238
611895111_NA0019790065_4_mouth	Propionibacteriales	order	51	0.0439981365495
611895111_NA0019790065_4_mouth	Mogibacterium	genus	243	0.20963818003
611895111_NA0019790065_4_mouth	Mogibacterium pumilum	species	243	0.20963818003
611895111_NA0019790065_4_mouth	Dorea longicatena	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Blautia luti	species	17	0.0146660455165
611895111_NA0019790065_4_mouth	Staphylococcaceae	family	2	0.00172541711959
611895111_NA0019790065_4_mouth	Bacilli	class	43254	37.3155960453
611895111_NA0019790065_4_mouth	Candidatus Saccharibacteria	phylum	2770	2.38970271063
611895111_NA0019790065_4_mouth	Solobacterium moorei	species	174	0.150111289404
611895111_NA0019790065_4_mouth	Leptotrichia trevisanii	species	9	0.00776437703815
611895111_NA0019790065_4_mouth	Streptococcus australis	species	12	0.0103525027175
611895111_NA0019790065_4_mouth	Actinomyces lingnae	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Granulicatella	genus	6932	5.98029573649
611895111_NA0019790065_4_mouth	Flavobacteriia	class	683	0.58922994634
611895111_NA0019790065_4_mouth	Burkholderiaceae	family	81	0.0698793933433
611895111_NA0019790065_4_mouth	Oscillospira	genus	6	0.00517625135877
611895111_NA0019790065_4_mouth	Oscillospira guilliermondii	species	6	0.00517625135877
611895111_NA0019790065_4_mouth	Solobacterium	genus	174	0.150111289404
611895111_NA0019790065_4_mouth	Erysipelotrichaceae	family	174	0.150111289404
611895111_NA0019790065_4_mouth	cellular organisms	no_rank	115914	100.0
611895111_NA0019790065_4_mouth	Actinomyces sp. oral strain B19SC	species	3	0.00258812567938
611895111_NA0019790065_4_mouth	Leptotrichia sp. oral isolate A39FD	species	4	0.00345083423918
611895111_NA0019790065_4_mouth	Cardiobacteriales	order	2	0.00172541711959
611895111_NA0019790065_4_mouth	Pasteurellales	order	8139	7.02158496817
611895111_NA0019790065_4_mouth	Granulicatella elegans	species	632	0.54523180979
611895111_NA0019790065_4_mouth	Filifactor alocis	species	24	0.0207050054351
611895111_NA0019790065_4_mouth	Leptotrichia goodfellowii	species	14	0.0120779198371
611895111_NA0019790065_4_mouth	Bacteroidales	order	24582	21.2071018169
611895111_NA0019790065_4_mouth	Rikenellaceae	family	6	0.00517625135877
611895111_NA0019790065_4_mouth	Porphyromonadaceae	family	6051	5.22024949532
611895111_NA0019790065_4_mouth	Prevotellaceae	family	18369	15.8470935349
611895111_NA0019790065_4_mouth	Rothia aeria	species	165	0.142346912366
611895111_NA0019790065_4_mouth	Acholeplasmatales	order	4	0.00345083423918
611895111_NA0019790065_4_mouth	Clostridia	class	1800	1.55287540763
611895111_NA0019790065_4_mouth	Clostridiales	order	1800	1.55287540763
611895111_NA0019790065_4_mouth	Lachnospiraceae	family	798	0.688441430716
611895111_NA0019790065_4_mouth	Peptostreptococcaceae	family	450	0.388218851907
611895111_NA0019790065_4_mouth	Peptococcaceae	family	9	0.00776437703815
611895111_NA0019790065_4_mouth	unclassified Clostridiales	no_rank	6	0.00517625135877
611895111_NA0019790065_4_mouth	Lactobacillales	order	35963	31.0255879359
611895111_NA0019790065_4_mouth	Aerococcaceae	family	222	0.191521300274
611895111_NA0019790065_4_mouth	Carnobacteriaceae	family	6932	5.98029573649
611895111_NA0019790065_4_mouth	Megasphaera micronuciformis	species	245	0.21136359715
611895111_NA0019790065_4_mouth	Dorea	genus	4	0.00345083423918
611895111_NA0019790065_4_mouth	Dialister sp. E2_20	species	14	0.0120779198371
611895111_NA0019790065_4_mouth	Prevotella micans	species	9	0.00776437703815
611895111_NA0019790065_4_mouth	Alysiella	genus	21	0.0181168797557
611895111_NA0019790065_4_mouth	Cardiobacterium valvarum	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Tannerella	genus	32	0.0276066739134
611895111_NA0019790065_4_mouth	Bacteroidia	class	24584	21.208827234
611895111_NA0019790065_4_mouth	Flavobacteriales	order	683	0.58922994634
611895111_NA0019790065_4_mouth	Chloroflexi	phylum	4	0.00345083423918
611895111_NA0019790065_4_mouth	Actinobacteria	phylum	10281	8.86950670325
611895111_NA0019790065_4_mouth	Fusobacteriia	class	3155	2.72184550615
611895111_NA0019790065_4_mouth	Fusobacteriales	order	3155	2.72184550615
611895111_NA0019790065_4_mouth	Fusobacteriaceae	family	2436	2.10155805166
611895111_NA0019790065_4_mouth	Spirochaetes	phylum	92	0.0793691875011
611895111_NA0019790065_4_mouth	Spirochaetia	class	92	0.0793691875011
611895111_NA0019790065_4_mouth	Neisseriales	order	4320	3.72690097831
611895111_NA0019790065_4_mouth	Anaerostipes	genus	15	0.0129406283969
611895111_NA0019790065_4_mouth	Desulfobacterales	order	2	0.00172541711959
611895111_NA0019790065_4_mouth	Desulfobulbaceae	family	2	0.00172541711959
611895111_NA0019790065_4_mouth	Campylobacterales	order	962	0.829925634522
611895111_NA0019790065_4_mouth	Faecalibacterium	genus	109	0.0940352330176
611895111_NA0019790065_4_mouth	Alistipes	genus	6	0.00517625135877
611895111_NA0019790065_4_mouth	Selenomonas genomosp. P5	species	19	0.0163914626361
611895111_NA0019790065_4_mouth	Oribacterium	genus	398	0.343358006798
611895111_NA0019790065_4_mouth	Neisseria bacilliformis	species	3	0.00258812567938
611895111_NA0019790065_4_mouth	Veillonella sp. ADV 3107.03	species	5	0.00431354279897
611895111_NA0019790065_4_mouth	Actinomyces dentalis	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Anaerolineae	class	4	0.00345083423918
611895111_NA0019790065_4_mouth	Anaerolineales	order	4	0.00345083423918
611895111_NA0019790065_4_mouth	Subdoligranulum	genus	7	0.00603895991856
611895111_NA0019790065_4_mouth	Roseburia faecis	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Streptococcus sp. S16-11	species	11	0.00948979415774
611895111_NA0019790065_4_mouth	Capnocytophaga genosp. AHN8471	species	19	0.0163914626361
611895111_NA0019790065_4_mouth	Peptostreptococcus stomatis	species	351	0.302810704488
611895111_NA0019790065_4_mouth	Bergeyella sp. AF14	species	320	0.276066739134
611895111_NA0019790065_4_mouth	Parabacteroides	genus	19	0.0163914626361
611895111_NA0019790065_4_mouth	Aggregatibacter	genus	91	0.0785064789413
611895111_NA0019790065_4_mouth	Streptococcus sp. 11aTha1	species	20898	18.0288834826
611895111_NA0019790065_4_mouth	Blautia wexlerae	species	6	0.00517625135877
611895111_NA0019790065_4_mouth	Veillonella rogosae	species	21	0.0181168797557
611895111_NA0019790065_4_mouth	Prevotella nanceiensis	species	3011	2.59761547354
611895111_NA0019790065_4_mouth	Prevotella maculosa	species	44	0.037959176631
611895111_NA0019790065_4_mouth	Adlercreutzia equolifaciens	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Adlercreutzia	genus	2	0.00172541711959
611895111_NA0019790065_4_mouth	Bacteroides sp. EBA5-17	species	19	0.0163914626361
611895111_NA0019790065_4_mouth	Lachnoanaerobaculum saburreum	species	45	0.0388218851907
611895111_NA0019790065_4_mouth	Parasutterella excrementihominis	species	5	0.00431354279897
611895111_NA0019790065_4_mouth	Synergistetes	phylum	60	0.0517625135877
611895111_NA0019790065_4_mouth	Erysipelotrichia	class	174	0.150111289404
611895111_NA0019790065_4_mouth	Erysipelotrichales	order	174	0.150111289404
611895111_NA0019790065_4_mouth	Mycoplasma sp. M221-9	species	56	0.0483116793485
611895111_NA0019790065_4_mouth	Clostridiales incertae sedis	no_rank	358	0.308849664406
611895111_NA0019790065_4_mouth	Bacillales incertae sedis	no_rank	7289	6.28828269234
611895111_NA0019790065_4_mouth	Bacillales Family XI. Incertae Sedis	no_rank	7289	6.28828269234
611895111_NA0019790065_4_mouth	Ruminococcaceae	family	133	0.114740238453
611895111_NA0019790065_4_mouth	Parvimonas	genus	345	0.297634453129
611895111_NA0019790065_4_mouth	Clostridiales Family XIII. Incertae Sedis	family	358	0.308849664406
611895111_NA0019790065_4_mouth	Tenericutes	phylum	69	0.0595268906258
611895111_NA0019790065_4_mouth	Leptotrichia hongkongensis	species	14	0.0120779198371
611895111_NA0019790065_4_mouth	Delftia lacustris	species	10	0.00862708559794
611895111_NA0019790065_4_mouth	Blautia	genus	36	0.0310575081526
611895111_NA0019790065_4_mouth	Parasutterella	genus	5	0.00431354279897
611895111_NA0019790065_4_mouth	Lautropia sp. TeTO	species	81	0.0698793933433
611895111_NA0019790065_4_mouth	Anaerostipes hadrus	species	15	0.0129406283969
611895111_NA0019790065_4_mouth	Synergistia	class	60	0.0517625135877
611895111_NA0019790065_4_mouth	Synergistales	order	60	0.0517625135877
611895111_NA0019790065_4_mouth	Synergistaceae	family	60	0.0517625135877
611895111_NA0019790065_4_mouth	Fretibacterium fastidiosum	species	3	0.00258812567938
611895111_NA0019790065_4_mouth	Leptotrichia sp. oral taxon 225	species	5	0.00431354279897
611895111_NA0019790065_4_mouth	Alloprevotella rava	species	20	0.0172541711959
611895111_NA0019790065_4_mouth	Veillonella sp. oral taxon 780	species	52	0.0448608451093
611895111_NA0019790065_4_mouth	Neisseria skkuensis	species	78	0.067291267664
611895111_NA0019790065_4_mouth	Capnocytophaga sp. oral taxon 329	species	84	0.0724675190227
611895111_NA0019790065_4_mouth	Capnocytophaga sp. oral taxon 338	species	11	0.00948979415774
611895111_NA0019790065_4_mouth	Desulfobulbus sp. oral taxon 041	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Oribacterium sp. oral taxon 108	species	42	0.0362337595114
611895111_NA0019790065_4_mouth	Peptococcus sp. oral taxon 168	species	9	0.00776437703815
611895111_NA0019790065_4_mouth	Tannerella sp. oral taxon HOT-286	species	22	0.0189795883155
611895111_NA0019790065_4_mouth	Leptotrichia sp. PTE15	species	33	0.0284693824732
611895111_NA0019790065_4_mouth	Parvibacter caecicola	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Stomatobaculum longum	species	7	0.00603895991856
611895111_NA0019790065_4_mouth	Bacteroides stercorirosoris	species	6	0.00517625135877
611895111_NA0019790065_4_mouth	Selenomonadales	order	264	0.227755059786
611895111_NA0019790065_4_mouth	Negativicutes	class	15119	13.0432907155
611895111_NA0019790065_4_mouth	Veillonella sp. CM60	species	64	0.0552133478268
611895111_NA0019790065_4_mouth	Actinomyces sp. ICM41	species	7	0.00603895991856
611895111_NA0019790065_4_mouth	Oribacterium sp. CM12	species	356	0.307124247287
611895111_NA0019790065_4_mouth	Veillonella sp. MSA12	species	32	0.0276066739134
611895111_NA0019790065_4_mouth	Lachnoanaerobaculum sp. OBRC5-5	species	49	0.0422727194299
611895111_NA0019790065_4_mouth	Sutterellaceae	family	5	0.00431354279897
611895111_NA0019790065_4_mouth	Fusobacterium sp. OBRC1	species	68	0.058664182066
611895111_NA0019790065_4_mouth	Veillonella sp. JL-2	species	90	0.0776437703815
611895111_NA0019790065_4_mouth	Actinomyces sp. ICM39	species	11	0.00948979415774
611895111_NA0019790065_4_mouth	Actinomyces sp. ICM58	species	325	0.280380281933
611895111_NA0019790065_4_mouth	Neisseria oralis	species	51	0.0439981365495
611895111_NA0019790065_4_mouth	Actinomyces sp. ph3	species	310	0.267439653536
611895111_NA0019790065_4_mouth	Leptotrichiaceae	family	719	0.620287454492
611895111_NA0019790065_4_mouth	Fusicatenibacter saccharivorans	species	7	0.00603895991856
611895111_NA0019790065_4_mouth	Faecalibacterium sp. canine oral taxon 147	species	50	0.0431354279897
611895111_NA0019790065_4_mouth	Campylobacter sp. canine oral taxon 283	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Lachnoanaerobaculum	genus	97	0.0836827303001
611895111_NA0019790065_4_mouth	Streptococcus sp. GMD6S	species	93	0.0802318960609
611895111_NA0019790065_4_mouth	Stomatobaculum	genus	71	0.0612523077454
611895111_NA0019790065_4_mouth	Atopobium sp. S4-A11a	species	11	0.00948979415774
611895111_NA0019790065_4_mouth	Streptococcus sp. 2011_Oral_MS_A3	species	2871	2.47683627517
611895111_NA0019790065_4_mouth	Veillonella sp. 2011_Ileo_VSA_C12	species	2	0.00172541711959
611895111_NA0019790065_4_mouth	Veillonella sp. 2011_Oral_VSA_B12	species	204	0.175992546198
611895111_NA0019790065_4_mouth	Veillonella sp. 2011_Oral_VSA_D3	species	8962	7.73159411288
611895111_NA0019790065_4_mouth	Rothia sp. THG-N7	species	49	0.0422727194299
611895111_NA0019790065_4_mouth	Rothia sp. THG-T3	species	75	0.0647031419846
611895111_NA0019790065_4_mouth	Alloprevotella	genus	584	0.50382179892
611895111_NA0019790065_4_mouth	Lachnoanaerobaculum sp. S6-P3	species	3	0.00258812567938
611895111_NA0019790065_4_mouth	Porphyromonas sp. S8 86-12	species	10	0.00862708559794
